Sender BU ID,Sender BU Description,Sender BU Region,Sender BU Approver Contact Email,Sender BU Onsite Contact Email,Sender BU's SKU Current DOI,Sender BU's SKU Target DOI,Sender Average Weekly Use,Sender BU On Hand Quantity,Sender BU in Transit Quantity,Sender BU Approves transfer? (YES/NO),Item ID,Item Description,Supplier Name,Source Lot ID,Item-Lot Expiry Date,Item Quantity to transfer,STD UOM,$ Value of Transfer,Transfer Recommendation Reason,PeopleSoft Transfer ID,Receiver BU ID,Receiver BU Description,Receiver BU Region,Receiver BU Approver Contact Email,Receiver BU Onsite Contact Email,Receiver BU's SKU Current DOI,Receiver BU's SKU Target DOI,Receiver Average Weekly Use,Receiver BU On Hand Quantity,Receiver BU in Transit Quantity,Receiver BU Approves transfer? (YES/NO),Chart of Accounts,Receiver BU Address,Sender Lot Items to Expire
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,19,0.0,40,0,-,160001,"RGT, APTIMA COMBO 2 CT/NG, 250 TST/KT",HOLOGIC LIMITED PARTNERSHIP,287000AH,2022-04-15,1.0,EA,792.5,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,50500,Quest Diagnostics-Houston,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,18.49,19,20.439999999999998,54,0,-,50500-RGA,"5850 Rogerdale Road, Houston, 77072-1602, TX",18.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,19,0.0,40,0,-,160001,"RGT, APTIMA COMBO 2 CT/NG, 250 TST/KT",HOLOGIC LIMITED PARTNERSHIP,287000AH,2022-04-15,16.0,EA,12680.0,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,14.98,19,87.36,187,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",18.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,19,0.0,40,0,-,160001,"RGT, APTIMA COMBO 2 CT/NG, 250 TST/KT",HOLOGIC LIMITED PARTNERSHIP,287000AH,2022-04-15,1.0,EA,792.5,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,21.94,24,44.03,138,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",18.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,29.67,19,70.07,297,0,-,160001,"RGT, APTIMA COMBO 2 CT/NG, 250 TST/KT",HOLOGIC LIMITED PARTNERSHIP,287000BH,2022-04-15,38.0,EA,30115.0,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,8.8,19,36.61,46,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
26700,Greensboro,Southeast,Frank.G.Garner@questdiagnostics.com,Frank.G.Garner@questdiagnostics.com,26.96,19,8.049999999999999,31,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,5.0,EA,114.39999999999999,Surplus at SoBU (non-lot),,60500,Quest Diagnostics - Seattle,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,18.54,22,10.57,28,0,-,60500-NW,"1737 Airport Way S, Ste 200, Seattle, 98134, WA",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,30.47,19,32.620000000000005,142,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,39.0,EA,892.3199999999999,Surplus at SoBU (non-lot),,51500,Quest Diagnostics - Dallas,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,13.66,19,51.24,100,0,-,51500-IG,"4770 Regent Boulevard, Irving, 75063, TX",0.0
36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,32.76,22,4.06,19,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,6.0,EA,137.28,Surplus at SoBU (non-lot),,43500,Quest Diagnostics Pittsburgh,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,13.33,19,12.6,24,0,-,43500-QPT,"875 Greentree Rd Four Parkway Center, Pittsburgh, 15220, PA",0.0
42500,Quest Diagnostics-Horsham,East,Jogi.M.John@questdiagnostics.com,Jogi.M.John@questdiagnostics.com,47.46,19,12.39,84,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,11.0,EA,251.67999999999998,Surplus at SoBU (non-lot),,68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,6.25,19,109.83,98,0,-,68100-EN,"8401 Fallbrook Avenue, West Hills, 91304, CA",0.0
61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,48.0,19,43.75,300,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,26.0,EA,594.88,Surplus at SoBU (non-lot),,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,11.49,19,30.449999999999996,50,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,35.64,19,86.03,438,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,4.0,EA,91.52,Surplus at SoBU (non-lot),,43500,Quest Diagnostics Pittsburgh,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,13.33,19,12.6,24,0,-,43500-QPT,"875 Greentree Rd Four Parkway Center, Pittsburgh, 15220, PA",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,35.64,19,86.03,438,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,11.0,EA,251.67999999999998,Surplus at SoBU (non-lot),,67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,14.61,19,18.689999999999998,39,0,-,67500-QAW,"4230 Burnham Ave, Las Vegas, 89119-5408, NV",0.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,35.64,19,86.03,438,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,189.0,EA,4324.32,Surplus at SoBU (non-lot),,68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,6.25,19,109.83,98,0,-,68100-EN,"8401 Fallbrook Avenue, West Hills, 91304, CA",0.0
68200,Quest Diagnostics - Sacramento,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,21.28,19,20.72,63,0,-,160178,"RAST, F256, WALNUT, 16/SLEEVE",PHADIA US INC,NONLOT,2100-01-01,6.0,EA,137.28,Surplus at SoBU (non-lot),,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,11.49,19,30.449999999999996,50,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
26700,Greensboro,Southeast,Frank.G.Garner@questdiagnostics.com,Frank.G.Garner@questdiagnostics.com,99999.0,19,0.0,1,0,-,161566,"RGT, LEVOFLOXACIN LE 32, ETEST",BIOMERIEUX VITEK,1007663920,2024-10-16,1.0,PK,265.65,Lot expires before SoBU use; lot not found at surplus ReBU,,46570,Quest Diagnostics-PWH Rocky Hi,North,,,50.0,22,0.14,1,0,-,46570-EZ3,"70 Inwood Road , Rocky Hill, 6067, CT",1.0
62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,99999.0,19,0.0,4,0,-,161905,"CAL, IMMUNOCAP, SPECIFIC IGESTRIP 0-100",PHADIA US INC,MTXM,2021-10-31,4.0,EA,3523.08,Lot expires before SoBU use; lot not found at surplus ReBU,,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,50.0,19,0.56,4,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",4.0
45500,Quest Diagnostics-St. LouisMSA,Great MidWest,Mark.K.Gleiber@questdiagnostics.com,Mark.K.Gleiber@questdiagnostics.com,66.67,14,0.42,4,0,-,162035,"HOLDER, YELLOW, TWIN BIQUETRA,","AERO-MED, LTD.",NONLOT,2100-01-01,2.0,BX,463.76,Surplus at SoBU (non-lot),,30000,Quest Diagnostics - Atlanta,Southeast,,,3.03,14,2.31,1,0,-,30000-AT,"1777 Montreal Cir, Tucker, 30084, GA",0.0
60500,Quest Diagnostics - Seattle,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,14,0.0,2,0,-,162035,"HOLDER, YELLOW, TWIN BIQUETRA,","AERO-MED, LTD.",NONLOT,2100-01-01,1.0,BX,231.88,Surplus at SoBU (non-lot),,30000,Quest Diagnostics - Atlanta,Southeast,,,3.03,14,2.31,1,0,-,30000-AT,"1777 Montreal Cir, Tucker, 30084, GA",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,26.09,19,3.22,12,0,-,166632,"CONTROL, TTG FINISHED, 1/EA",SLR RESEARCH CORPORATION,NONLOT,2100-01-01,3.0,EA,155.10000000000002,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,0.0,19,5.88,0,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,28.57,19,1.47,6,0,-,166632,"CONTROL, TTG FINISHED, 1/EA",SLR RESEARCH CORPORATION,NONLOT,2100-01-01,2.0,EA,103.4,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,0.0,19,5.88,0,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
43500,Quest Diagnostics Pittsburgh,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,23.08,19,1.82,6,0,-,166632,"CONTROL, TTG FINISHED, 1/EA",SLR RESEARCH CORPORATION,NONLOT,2100-01-01,1.0,EA,51.7,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,0.0,19,5.88,0,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
26700,Greensboro,Southeast,Frank.G.Garner@questdiagnostics.com,Frank.G.Garner@questdiagnostics.com,37.84,19,53.27,288,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891574403,2022-03-19,35.0,EA,1659.0,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,13.57,19,140.35,272,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
26700,Greensboro,Southeast,Frank.G.Garner@questdiagnostics.com,Frank.G.Garner@questdiagnostics.com,37.84,19,53.27,288,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891574403,2022-03-19,20.0,EA,948.0,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,51500,Quest Diagnostics - Dallas,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,13.14,19,154.49,290,0,-,51500-IG,"4770 Regent Boulevard, Irving, 75063, TX",0.0
26700,Greensboro,Southeast,Frank.G.Garner@questdiagnostics.com,Frank.G.Garner@questdiagnostics.com,37.84,19,53.27,288,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891594203,2022-04-08,87.0,EA,4123.8,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,8.61,19,176.33,217,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,25.28,19,186.62,674,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,1321606203,2022-04-20,24.0,EA,1137.6,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,25.28,19,186.62,674,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891567103,2022-03-12,2.0,EA,94.8,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,12.78,19,157.78,288,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,25.28,19,186.62,674,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891567103,2022-03-12,15.0,EA,711.0,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,50500,Quest Diagnostics-Houston,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,8.5,19,143.36,174,0,-,50500-RGA,"5850 Rogerdale Road, Houston, 77072-1602, TX",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,25.28,19,186.62,674,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891586403,2022-03-31,26.0,EA,1232.3999999999999,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,45500,Quest Diagnostics-St. LouisMSA,Great MidWest,Mark.K.Gleiber@questdiagnostics.com,Mark.K.Gleiber@questdiagnostics.com,12.5,19,36.96,66,0,-,45500-SL,"11636 Administration Dr, St Louis, 63146, MO",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,25.28,19,186.62,674,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891586403,2022-03-31,17.0,EA,805.8,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
30000,Quest Diagnostics - Atlanta,Southeast,,,25.28,19,186.62,674,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891594203,2022-04-08,17.0,EA,805.8,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,13.57,19,140.35,272,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
36000,MedFusion,Esoteric,,,45.07,24,19.88,128,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891594203,2022-04-08,56.0,EA,2654.4,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,34600,Quest Diagnostics Chicago,Great MidWest,Kenneth.C.Krawczyk@questdiagnostics.com,Kenneth.C.Krawczyk@questdiagnostics.com,13.57,19,140.35,272,0,-,34600-CB,"200 LEWIS Dr Ste A, Wood Dale, 60191, IL",0.0
43500,Quest Diagnostics Pittsburgh,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,31.17,19,86.24000000000001,384,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891567103,2022-03-12,56.0,EA,2654.4,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
43500,Quest Diagnostics Pittsburgh,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,31.17,19,86.24000000000001,384,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891594203,2022-04-08,93.0,EA,4408.2,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,65.28,22,13.51,126,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891503413,2022-01-07,83.0,EA,3934.2,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
67500,Quest Diagnostics - Las Vegas,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,21.35,19,51.800000000000004,158,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891594403,2022-04-08,8.0,EA,379.2,Surplus at SoBU (lot NOT in use); lot not found at deficit ReBU,,45500,Quest Diagnostics-St. LouisMSA,Great MidWest,Mark.K.Gleiber@questdiagnostics.com,Mark.K.Gleiber@questdiagnostics.com,12.5,19,36.96,66,0,-,45500-SL,"11636 Administration Dr, St Louis, 63146, MO",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,28.22,19,255.99,1032,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891565103,2022-03-10,12.0,EA,568.8,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,51500,Quest Diagnostics - Dallas,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,13.14,19,154.49,290,0,-,51500-IG,"4770 Regent Boulevard, Irving, 75063, TX",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,28.22,19,255.99,1032,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891565103,2022-03-10,19.0,EA,900.6,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,28.22,19,255.99,1032,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891574403,2022-03-19,34.0,EA,1611.6,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,39500,Quest Diagnostics-S. Fla Miami,Southeast,Maria.R.Garzon@questdiagnostics.com,Maria.R.Garzon@questdiagnostics.com,17.45,19,154.0,384,0,-,39500-MI,"10200 Commerce Pkwy, Miami, 33025, FL",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,28.22,19,255.99,1032,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891574403,2022-03-19,97.0,EA,4597.8,Surplus at SoBU (lot in use); lot in use at deficit ReBU,,51500,Quest Diagnostics - Dallas,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,13.14,19,154.49,290,0,-,51500-IG,"4770 Regent Boulevard, Irving, 75063, TX",0.0
68100,Quest Diagnostics - West Hills,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,28.22,19,255.99,1032,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891574403,2022-03-19,174.0,EA,8247.6,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,62500,Quest Diagnostics-Teterboro,East,Johnny.X.Ramirez@questdiagnostics.com,Johnny.X.Ramirez@questdiagnostics.com,8.61,19,176.33,217,0,-,62500-QTE,"1 Malcolm Avenue, Teterboro, 7608, NJ",0.0
68200,Quest Diagnostics - Sacramento,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,52.05,19,88.89999999999999,661,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891552403,2022-02-25,19.0,EA,900.6,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,60500,Quest Diagnostics - Seattle,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,19.47,22,52.85,147,0,-,60500-NW,"1737 Airport Way S, Ste 200, Seattle, 98134, WA",0.0
68200,Quest Diagnostics - Sacramento,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,52.05,19,88.89999999999999,661,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891552403,2022-02-25,95.0,EA,4503.0,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,6.87,19,223.29999999999998,219,0,-,61500-TP,"4225 E Fowler Ave, Tampa, 33617-2026, FL",0.0
68200,Quest Diagnostics - Sacramento,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,52.05,19,88.89999999999999,661,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891594203,2022-04-08,138.0,EA,6541.2,Surplus at SoBU (lot NOT in use); lot in inventory at deficit ReBU,,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,12.78,19,157.78,288,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
69000,Quest Diag.- LabOne LLC-Lenexa,Great MidWest,vincent.s.hoefler@questdiagnostics.com,vincent.s.hoefler@questdiagnostics.com,33.5,19,100.10000000000001,479,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891574403,2022-03-19,144.0,EA,6825.599999999999,Surplus at SoBU (lot in use); lot not found at deficit ReBU,,50500,Quest Diagnostics-Houston,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,8.5,19,143.36,174,0,-,50500-RGA,"5850 Rogerdale Road, Houston, 77072-1602, TX",0.0
69000,Quest Diag.- LabOne LLC-Lenexa,Great MidWest,vincent.s.hoefler@questdiagnostics.com,vincent.s.hoefler@questdiagnostics.com,33.5,19,100.10000000000001,479,0,-,166840,"RGT, CARD, VITEK, AST-GN 69, 1/EA",BIOMERIEUX VITEK,5891586403,2022-03-31,56.0,EA,2654.4,Surplus at SoBU (lot NOT in use); lot in use at deficit ReBU,,50500,Quest Diagnostics-Houston,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,8.5,19,143.36,174,0,-,50500-RGA,"5850 Rogerdale Road, Houston, 77072-1602, TX",0.0
